0.000	0.008496392000
0.020	0.002432846000
0.040	-0.003019720000
0.060	-0.006019185000
0.080	-0.011107610000
0.100	-0.015786000000
0.120	-0.014712600000
0.140	-0.009513312000
0.160	-0.005213658000
0.180	0.005091754000
0.200	0.024596550000
0.220	0.032489660000
0.240	0.017656150000
0.260	-0.003069897000
0.280	0.024222590000
0.300	0.051516100000
0.320	0.019139620000
0.340	-0.042662850000
0.360	-0.092805700000
0.380	-0.114163100000
0.400	-0.088844350000
0.420	-0.009451272000
0.440	0.061768540000
0.460	0.075189020000
0.480	0.070764610000
0.500	0.088994400000
0.520	0.080048340000
0.540	0.087720110000
0.560	0.047731350000
0.580	0.000638295700
0.600	-0.127034800000
0.620	-0.225307300000
0.640	-0.222431600000
0.660	-0.025151020000
0.680	0.123339900000
0.700	0.039401390000
0.720	0.049814920000
0.740	0.032442630000
0.760	0.058528450000
0.780	0.093042530000
0.800	0.064048370000
0.820	0.004083924000
0.840	-0.008311791000
0.860	0.035130350000
0.880	-0.011519000000
0.900	-0.068920180000
0.920	-0.133780600000
0.940	-0.117663300000
0.960	-0.051756630000
0.980	0.002415907000
1.000	0.060380810000
1.020	0.090117210000
1.040	0.109094600000
1.060	0.068655050000
1.080	0.014929950000
1.100	-0.014245790000
1.120	-0.015784630000
1.140	-0.046164990000
1.160	-0.114858600000
1.180	-0.092667140000
1.200	0.010238970000
1.220	0.095451130000
1.240	0.077587180000
1.260	-0.032678560000
1.280	-0.027445620000
1.300	0.023946390000
1.320	0.058556350000
1.340	0.039036950000
1.360	-0.023480560000
1.380	-0.063460140000
1.400	-0.083899590000
1.420	-0.002037111000
1.440	0.073649260000
1.460	-0.000507462000
1.480	-0.066165550000
1.500	-0.050009430000
1.520	0.044264400000
1.540	0.076053030000
1.560	0.060782940000
1.580	0.074611410000
1.600	0.064304650000
1.620	0.007367560000
1.640	-0.111645700000
1.660	-0.157307700000
1.680	-0.078172720000
1.700	0.051437980000
1.720	0.070252210000
1.740	0.001612663000
1.760	-0.021827630000
1.780	0.010740280000
1.800	0.065958300000
1.820	0.091061860000
1.840	0.059772660000
1.860	-0.001288287000
1.880	-0.047149200000
1.900	-0.063474990000
1.920	-0.056343840000
1.940	-0.030530380000
1.960	-0.010667590000
1.980	-0.016497590000
2.000	-0.000357804000
2.020	0.042289740000
2.040	0.069141560000
2.060	0.001601569000
2.080	-0.080532580000
2.100	-0.033784640000
2.120	0.032697240000
2.140	0.051987800000
2.160	0.077213740000
2.180	0.078001500000
2.200	0.046799000000
2.220	0.033554630000
2.240	-0.023168270000
2.260	-0.113426700000
2.280	-0.163512500000
2.300	-0.148647700000
2.320	-0.047218590000
2.340	0.059303380000
2.360	0.089968980000
2.380	0.126577100000
2.400	0.111543600000
2.420	0.084865860000
2.440	0.029983030000
2.460	-0.007860690000
2.480	-0.050589190000
2.500	-0.116820500000
2.520	-0.163692300000
2.540	-0.102125800000
2.560	0.024713570000
2.580	0.066188110000
2.600	0.090535810000
2.620	0.100251600000
2.640	0.120952800000
2.660	0.065563070000
2.680	-0.043089050000
2.700	-0.099100000000
2.720	-0.028171950000
2.740	0.023276140000
2.760	-0.017488870000
2.780	-0.078068400000
2.800	-0.084869460000
2.820	-0.010597840000
2.840	0.048535950000
2.860	0.054224800000
2.880	0.043358030000
2.900	-0.023436360000
2.920	-0.055587480000
2.940	-0.036665150000
2.960	-0.032448160000
2.980	-0.005556577000
3.000	0.042526530000
3.020	0.091203270000
3.040	0.079905040000
3.060	0.015506620000
3.080	-0.027871630000
3.100	-0.014573590000
3.120	0.021151190000
3.140	0.012212220000
3.160	-0.038796660000
3.180	-0.064143360000
3.200	-0.009253797000
3.220	0.072696360000
3.240	0.102845800000
3.260	0.087629760000
3.280	0.026570830000
3.300	-0.040784570000
3.320	-0.052749890000
3.340	-0.016887420000
3.360	0.034768740000
3.380	0.074335860000
3.400	0.074536080000
3.420	0.056520110000
3.440	0.029482250000
3.460	-0.020743270000
3.480	-0.078231190000
3.500	-0.133597500000
3.520	-0.157847700000
3.540	-0.144216100000
3.560	-0.055861420000
3.580	-0.027272560000
3.600	-0.048955430000
3.620	0.059605500000
3.640	0.087738410000
3.660	-0.011735770000
3.680	-0.055367000000
3.700	-0.048347070000
3.720	-0.090519710000
3.740	-0.087234000000
3.760	-0.068184180000
3.780	-0.176955700000
3.800	-0.307518400000
3.820	-0.486043600000
3.840	-0.485362000000
3.860	-0.451017300000
3.880	-0.222456400000
3.900	0.352043500000
3.920	0.225547500000
3.940	-0.012691550000
3.960	0.394017400000
3.980	0.456885400000
4.000	0.371417800000
4.020	0.351286400000
4.040	0.480337100000
4.060	0.408936300000
4.080	0.606511600000
4.100	0.506731400000
4.120	0.082693240000
4.140	0.142638900000
4.160	-0.245890000000
4.180	-0.284875200000
4.200	0.626580800000
4.220	0.460635200000
4.240	-0.722563400000
4.260	-0.848049800000
4.280	-0.735694400000
4.300	-0.532814100000
4.320	-0.175008000000
4.340	-0.070349600000
4.360	-0.114098100000
4.380	-0.064822680000
4.400	-0.125603200000
4.420	-0.151813900000
4.440	-0.116283900000
4.460	-0.288018000000
4.480	-0.515563400000
4.500	-0.438173700000
4.520	-0.333460200000
4.540	0.001382602000
4.560	0.833828300000
4.580	1.584917000000
4.600	1.072462000000
4.620	0.367268900000
4.640	0.275778200000
4.660	0.344542800000
4.680	0.297130400000
4.700	-0.156138900000
4.720	-0.341414500000
4.740	-0.453911100000
4.760	-0.654830400000
4.780	-0.643577500000
4.800	-0.514648200000
4.820	-0.507939400000
4.840	-0.498941700000
4.860	-0.298522700000
4.880	0.067777930000
4.900	0.441906000000
4.920	0.866951600000
4.940	0.877618000000
4.960	0.450598200000
4.980	0.274418000000
5.000	0.249312000000
5.020	0.181581200000
5.040	0.126377000000
5.060	-0.045686560000
5.080	-0.253402200000
5.100	-0.326874500000
5.120	-0.411454700000
5.140	-0.503329800000
5.160	-0.645961400000
5.180	-0.529049700000
5.200	-0.124505300000
5.220	0.517726800000
5.240	0.901511200000
5.260	0.613095200000
5.280	0.299344500000
5.300	0.155847100000
5.320	-0.026161450000
5.340	-0.230072500000
5.360	-0.288917000000
5.380	-0.331851600000
5.400	-0.108509100000
5.420	0.178485500000
5.440	0.257746800000
5.460	0.205271200000
5.480	0.125670600000
5.500	0.064796240000
5.520	-0.027320730000
5.540	-0.164505400000
5.560	-0.288373900000
5.580	-0.316827600000
5.600	-0.221200300000
5.620	-0.225442300000
5.640	-0.215067600000
5.660	-0.070576190000
5.680	0.096055330000
5.700	0.116175100000
5.720	0.033021860000
5.740	-0.000639940100
5.760	-0.067992340000
5.780	-0.001112737000
5.800	0.037157900000
5.820	0.052732520000
5.840	0.105956400000
5.860	0.115897500000
5.880	0.113605800000
5.900	0.096727100000
5.920	-0.034267180000
5.940	-0.133049900000
5.960	-0.110446400000
5.980	-0.074367770000
6.000	0.001847882000
6.020	0.055889760000
6.040	0.114437000000
6.060	0.119772800000
6.080	0.151990800000
6.100	0.222597400000
6.120	0.277012600000
6.140	0.274019200000
6.160	0.239847400000
6.180	0.099017220000
6.200	-0.110483400000
6.220	-0.211535600000
6.240	-0.287944600000
6.260	-0.451241200000
6.280	-0.459999800000
6.300	-0.344387600000
6.320	-0.251210400000
6.340	0.028793070000
6.360	0.396306400000
6.380	0.564739200000
6.400	0.440727900000
6.420	0.189533700000
6.440	-0.033564530000
6.460	0.045711120000
6.480	0.059592520000
6.500	-0.092710590000
6.520	-0.043983950000
6.540	-0.001992374000
6.560	0.067727900000
6.580	0.076736760000
6.600	-0.008087233000
6.620	-0.099335190000
6.640	-0.171026700000
6.660	-0.224228600000
6.680	-0.231361300000
6.700	-0.148591100000
6.720	-0.124372000000
6.740	-0.127380800000
6.760	-0.113484100000
6.780	-0.068382580000
6.800	0.002217956000
6.820	0.065881480000
6.840	0.093148320000
6.860	0.124128000000
6.880	0.045695290000
6.900	-0.061287200000
6.920	-0.174684500000
6.940	-0.240486500000
6.960	-0.249322500000
6.980	-0.250181200000
7.000	-0.209123900000
7.020	-0.217337800000
7.040	-0.211294100000
7.060	-0.180634700000
7.080	-0.118905100000
7.100	-0.023495130000
7.120	0.067519670000
7.140	0.078282920000
7.160	0.122019700000
7.180	0.211822700000
7.200	0.257654600000
7.220	0.290895600000
7.240	0.310502200000
7.260	0.301819200000
7.280	0.268379700000
7.300	0.246089800000
7.320	0.285952700000
